Label TimeStamp TopSkull.X TopSkull.Y TopSkull.Z TopRightForehead.X TopRightForehead.Y TopRightForehead.Z MiddleTopDipUpperLip.X MiddleTopDipUpperLip.Y MiddleTopDipUpperLip.Z AboveChin.X AboveChin.Y AboveChin.Z BottomOfChin.X BottomOfChin.Y BottomOfChin.Z RightOfRightEyebrow.X RightOfRightEyebrow.Y RightOfRightEyebrow.Z MiddleTopOfRightEyebrow.X MiddleTopOfRightEyebrow.Y MiddleTopOfRightEyebrow.Z LeftOfRightEyebrow.X LeftOfRightEyebrow.Y LeftOfRightEyebrow.Z MiddleBottomOfRightEyebrow.X MiddleBottomOfRightEyebrow.Y MiddleBottomOfRightEyebrow.Z AboveMidUpperRightEyelid.X AboveMidUpperRightEyelid.Y AboveMidUpperRightEyelid.Z OuterCornerOfRightEye.X OuterCornerOfRightEye.Y OuterCornerOfRightEye.Z MiddleTopRightEyelid.X MiddleTopRightEyelid.Y MiddleTopRightEyelid.Z MiddleBottomRightEyelid.X MiddleBottomRightEyelid.Y MiddleBottomRightEyelid.Z InnerCornerRightEye.X InnerCornerRightEye.Y InnerCornerRightEye.Z UnderMidBottomRightEyelid.X UnderMidBottomRightEyelid.Y UnderMidBottomRightEyelid.Z RightSideOfChin.X RightSideOfChin.Y RightSideOfChin.Z OutsideRightCornerMouth.X OutsideRightCornerMouth.Y OutsideRightCornerMouth.Z RightOfChin.X RightOfChin.Y RightOfChin.Z RightTopDipUpperLip.X RightTopDipUpperLip.Y RightTopDipUpperLip.Z TopLeftForehead.X TopLeftForehead.Y TopLeftForehead.Z MiddleTopLowerLip.X MiddleTopLowerLip.Y MiddleTopLowerLip.Z MiddleBottomLowerLip.X MiddleBottomLowerLip.Y MiddleBottomLowerLip.Z LeftOfLeftEyebrow.X LeftOfLeftEyebrow.Y LeftOfLeftEyebrow.Z MiddleTopOfLeftEyebrow.X MiddleTopOfLeftEyebrow.Y MiddleTopOfLeftEyebrow.Z RightOfLeftEyebrow.X RightOfLeftEyebrow.Y RightOfLeftEyebrow.Z MiddleBottomOfLeftEyebrow.X MiddleBottomOfLeftEyebrow.Y MiddleBottomOfLeftEyebrow.Z AboveMidUpperLeftEyelid.X AboveMidUpperLeftEyelid.Y AboveMidUpperLeftEyelid.Z OuterCornerOfLeftEye.X OuterCornerOfLeftEye.Y OuterCornerOfLeftEye.Z MiddleTopLeftEyelid.X MiddleTopLeftEyelid.Y MiddleTopLeftEyelid.Z MiddleBottomLeftEyelid.X MiddleBottomLeftEyelid.Y MiddleBottomLeftEyelid.Z InnerCornerLeftEye.X InnerCornerLeftEye.Y InnerCornerLeftEye.Z UnderMidBottomLeftEyelid.X UnderMidBottomLeftEyelid.Y UnderMidBottomLeftEyelid.Z LeftSideOfCheek.X LeftSideOfCheek.Y LeftSideOfCheek.Z OutsideLeftCornerMouth.X OutsideLeftCornerMouth.Y OutsideLeftCornerMouth.Z LeftOfChin.X LeftOfChin.Y LeftOfChin.Z LeftTopDipUpperLip.X LeftTopDipUpperLip.Y LeftTopDipUpperLip.Z OuterTopRightPupil.X OuterTopRightPupil.Y OuterTopRightPupil.Z OuterBottomRightPupil.X OuterBottomRightPupil.Y OuterBottomRightPupil.Z OuterTopLeftPupil.X OuterTopLeftPupil.Y OuterTopLeftPupil.Z OuterBottomLeftPupil.X OuterBottomLeftPupil.Y OuterBottomLeftPupil.Z InnerTopRightPupil.X InnerTopRightPupil.Y InnerTopRightPupil.Z InnerBottomRightPupil.X InnerBottomRightPupil.Y InnerBottomRightPupil.Z InnerTopLeftPupil.X InnerTopLeftPupil.Y InnerTopLeftPupil.Z InnerBottomLeftPupil.X InnerBottomLeftPupil.Y InnerBottomLeftPupil.Z RightTopUpperLip.X RightTopUpperLip.Y RightTopUpperLip.Z LeftTopUpperLip.X LeftTopUpperLip.Y LeftTopUpperLip.Z RightBottomUpperLip.X RightBottomUpperLip.Y RightBottomUpperLip.Z LeftBottomUpperLip.X LeftBottomUpperLip.Y LeftBottomUpperLip.Z RightTopLowerLip.X RightTopLowerLip.Y RightTopLowerLip.Z LeftTopLowerLip.X LeftTopLowerLip.Y LeftTopLowerLip.Z RightBottomLowerLip.X RightBottomLowerLip.Y RightBottomLowerLip.Z LeftBottomLowerLip.X LeftBottomLowerLip.Y LeftBottomLowerLip.Z MiddleBottomUpperLip.X MiddleBottomUpperLip.Y MiddleBottomUpperLip.Z LeftCornerMouth.X LeftCornerMouth.Y LeftCornerMouth.Z RightCornerMouth.X RightCornerMouth.Y RightCornerMouth.Z BottomOfRightCheek.X BottomOfRightCheek.Y BottomOfRightCheek.Z BottomOfLeftCheek.X BottomOfLeftCheek.Y BottomOfLeftCheek.Z AboveThreeFourthRightEyelid.X AboveThreeFourthRightEyelid.Y AboveThreeFourthRightEyelid.Z AboveThreeFourthLeftEyelid.X AboveThreeFourthLeftEyelid.Y AboveThreeFourthLeftEyelid.Z ThreeFourthTopRightEyelid.X ThreeFourthTopRightEyelid.Y ThreeFourthTopRightEyelid.Z ThreeFourthTopLeftEyelid.X ThreeFourthTopLeftEyelid.Y ThreeFourthTopLeftEyelid.Z ThreeFourthBottomRightEyelid.X ThreeFourthBottomRightEyelid.Y ThreeFourthBottomRightEyelid.Z ThreeFourthBottomLeftEyelid.X ThreeFourthBottomLeftEyelid.Y ThreeFourthBottomLeftEyelid.Z BelowThreeFourthRightEyelid.X BelowThreeFourthRightEyelid.Y BelowThreeFourthRightEyelid.Z BelowThreeFourthLeftEyelid.X BelowThreeFourthLeftEyelid.Y BelowThreeFourthLeftEyelid.Z AboveOneFourthRightEyelid.X AboveOneFourthRightEyelid.Y AboveOneFourthRightEyelid.Z AboveOneFourthLeftEyelid.X AboveOneFourthLeftEyelid.Y AboveOneFourthLeftEyelid.Z OneFourthTopRightEyelid.X OneFourthTopRightEyelid.Y OneFourthTopRightEyelid.Z OneFourthTopLeftEyelid.X OneFourthTopLeftEyelid.Y OneFourthTopLeftEyelid.Z OneFourthBottomRightEyelid.X OneFourthBottomRightEyelid.Y OneFourthBottomRightEyelid.Z OneFourthBottomLeftEyelid.X OneFourthBottomLeftEyelid.Y OneFourthBottomLeftEyelid.Z 
awkward 1413276115909 -0.1229842 0.1311512 1.035938 -0.1300358 0.09082337 0.9962648 -0.1289747 -0.05109249 1.01541 -0.1336483 -0.06828921 1.021382 -0.1423119 -0.1032159 1.031916 -0.1845968 0.03406542 0.999475 -0.1606354 0.0390822 0.989627 -0.1304638 0.0240384 0.998688 -0.161873 0.03300721 0.9909409 -0.1565997 0.02419619 1.001198 -0.1819554 0.0204639 1.005322 -0.1570363 0.0214793 1.001561 -0.158948 0.01209644 1.00359 -0.139572 0.01341987 1.012677 -0.1593764 0.009993549 1.004045 -0.210964 -0.05969971 1.047063 -0.1567518 -0.05184633 1.017061 -0.1634935 -0.09333021 1.028277 -0.1325842 -0.05045219 1.011066 -0.09252162 0.08739524 1.015752 -0.1305801 -0.05308494 1.01815 -0.1338549 -0.07159498 1.021199 -0.07243538 0.02381586 1.057739 -0.07724483 0.03146179 1.032945 -0.1037989 0.0216017 1.012539 -0.07848251 0.02538679 1.034259 -0.09105758 0.0182068 1.035245 -0.08062391 0.011204 1.057959 -0.09149427 0.01548992 1.035608 -0.09340587 0.006107056 1.037637 -0.1115441 0.01085863 1.027236 -0.0938343 0.004004168 1.038092 -0.1096325 -0.06895962 1.099701 -0.1147383 -0.05568562 1.038886 -0.1259793 -0.09675835 1.047765 -0.1233134 -0.05129937 1.015881 -0.1634138 0.02249325 1.002345 -0.1654068 0.01271066 1.004461 -0.08838535 0.01563698 1.04132 -0.09037839 0.005854394 1.043436 -0.1544664 0.02167561 1.006993 -0.1564595 0.01189303 1.009109 -0.09733271 0.01645461 1.036672 -0.09932575 0.006672024 1.038788 -0.1429482 -0.04862799 1.016899 -0.1219415 -0.05054764 1.027812 -0.1429307 -0.05567949 1.020972 -0.1262702 -0.05720196 1.029627 -0.1418876 -0.05146219 1.019706 -0.1252272 -0.05298466 1.028361 -0.144716 -0.05820741 1.018617 -0.1237092 -0.06012705 1.029529 -0.1318839 -0.05858208 1.019693 -0.1539145 -0.05089104 1.022462 -0.1205936 -0.05393597 1.039771 -0.1770837 -0.05278227 1.019059 -0.1050143 -0.05936814 1.056496 -0.1689066 0.02400739 1.002841 -0.0854698 0.01638275 1.046183 -0.1692636 0.02225499 1.00322 -0.08582683 0.01463035 1.046562 -0.1706917 0.01524537 1.004736 -0.08725492 0.007620726 1.048078 -0.1714739 0.01456007 1.006121 -0.08803713 0.006935426 1.049464 -0.1483604 0.02090145 1.007834 -0.1015754 0.01662613 1.032137 -0.1487174 0.01914905 1.008213 -0.1019324 0.01487373 1.032516 -0.1501455 0.01213943 1.00973 -0.1033605 0.007864111 1.034032 
awkward 1413276115931 -0.1229842 0.1311512 1.035938 -0.1300358 0.09082336 0.9962648 -0.1289747 -0.05109249 1.01541 -0.1336483 -0.06828921 1.021382 -0.1423119 -0.1032158 1.031916 -0.1845968 0.03406542 0.999475 -0.1606354 0.0390822 0.989627 -0.1304638 0.0240384 0.998688 -0.161873 0.0330072 0.9909409 -0.1565997 0.02419619 1.001198 -0.1819554 0.0204639 1.005322 -0.1570363 0.0214793 1.001561 -0.1589479 0.01209644 1.00359 -0.139572 0.01341987 1.012677 -0.1593764 0.009993549 1.004045 -0.210964 -0.05969971 1.047063 -0.1567518 -0.05184633 1.017061 -0.1634935 -0.09333021 1.028277 -0.1325842 -0.05045218 1.011066 -0.09252161 0.08739523 1.015752 -0.1305801 -0.05308493 1.018151 -0.1338549 -0.07159498 1.021199 -0.07243538 0.02381585 1.057739 -0.07724483 0.03146179 1.032945 -0.1037989 0.0216017 1.012539 -0.07848251 0.02538679 1.034259 -0.09105758 0.0182068 1.035245 -0.08062391 0.01120399 1.057959 -0.09149427 0.01548991 1.035608 -0.09340587 0.006107052 1.037637 -0.1115441 0.01085862 1.027236 -0.0938343 0.004004164 1.038092 -0.1096325 -0.06895962 1.099701 -0.1147383 -0.05568562 1.038886 -0.1259793 -0.09675834 1.047765 -0.1233134 -0.05129937 1.015882 -0.1634138 0.02249324 1.002345 -0.1654068 0.01271066 1.004461 -0.08838534 0.01563697 1.04132 -0.09037838 0.00585439 1.043436 -0.1544664 0.02167561 1.006993 -0.1564595 0.01189303 1.009109 -0.0973327 0.0164546 1.036672 -0.09932575 0.00667202 1.038788 -0.1429482 -0.04862799 1.016899 -0.1219415 -0.05054764 1.027812 -0.1429307 -0.05567949 1.020972 -0.1262702 -0.05720195 1.029627 -0.1418876 -0.05146219 1.019706 -0.1252272 -0.05298466 1.028361 -0.144716 -0.05820741 1.018617 -0.1237092 -0.06012705 1.029529 -0.1318839 -0.05858208 1.019693 -0.1539145 -0.05089104 1.022462 -0.1205936 -0.05393597 1.039771 -0.1770837 -0.05278227 1.019059 -0.1050143 -0.05936814 1.056496 -0.1689066 0.02400739 1.002841 -0.0854698 0.01638274 1.046183 -0.1692636 0.02225499 1.00322 -0.08582683 0.01463034 1.046562 -0.1706917 0.01524537 1.004736 -0.08725492 0.007620721 1.048078 -0.1714739 0.01456007 1.006121 -0.08803713 0.006935421 1.049464 -0.1483603 0.02090145 1.007834 -0.1015754 0.01662613 1.032137 -0.1487174 0.01914904 1.008213 -0.1019324 0.01487373 1.032516 -0.1501455 0.01213942 1.00973 -0.1033605 0.007864107 1.034032 
awkward 1413276115966 -0.1239495 0.1307915 1.035532 -0.1296809 0.0904121 0.9956986 -0.1289984 -0.051178 1.014841 -0.1338454 -0.06834839 1.020673 -0.1428255 -0.1034724 1.030938 -0.1843466 0.03293147 0.9973267 -0.1598147 0.03769051 0.9883947 -0.1297741 0.02299843 0.9985831 -0.1610899 0.03161609 0.989675 -0.1563415 0.02377008 0.9998472 -0.1818149 0.02002288 1.00315 -0.1568178 0.02091007 1.000229 -0.1587572 0.0116713 1.002176 -0.1396871 0.01302036 1.011885 -0.1591986 0.009568607 1.002619 -0.2121027 -0.06011468 1.044024 -0.1554694 -0.05272754 1.015397 -0.1638926 -0.09357133 1.026621 -0.1323812 -0.05061821 1.010219 -0.09281591 0.08703578 1.016396 -0.1307184 -0.05312541 1.017587 -0.1341866 -0.07198007 1.020688 -0.07421636 0.02284507 1.059159 -0.07851665 0.03024475 1.034039 -0.1045446 0.02068776 1.012748 -0.0797918 0.02417032 1.035319 -0.0919337 0.01787122 1.036009 -0.08223702 0.01090294 1.059058 -0.09240998 0.01501122 1.03639 -0.09434939 0.005772443 1.038338 -0.1121443 0.01049782 1.027349 -0.09479079 0.003669752 1.038781 -0.1125248 -0.06923462 1.099931 -0.1161576 -0.05632795 1.037469 -0.1270276 -0.09694765 1.047319 -0.1232709 -0.05145259 1.015333 -0.1632105 0.02195577 1.000797 -0.1652414 0.01228151 1.002836 -0.08948054 0.01520314 1.042193 -0.09151138 0.005528874 1.044232 -0.154418 0.0211505 1.005734 -0.1564488 0.01147624 1.007773 -0.09827305 0.01600841 1.037256 -0.1003039 0.006334146 1.039295 -0.1424842 -0.04887183 1.016067 -0.1228283 -0.05067204 1.027103 -0.1426992 -0.05615549 1.020167 -0.1272047 -0.05757457 1.028867 -0.1415448 -0.05171611 1.018835 -0.1260503 -0.05313519 1.027535 -0.1443361 -0.0587533 1.017754 -0.1246801 -0.06055351 1.02879 -0.1321564 -0.05891555 1.019203 -0.1529616 -0.05165273 1.020916 -0.1219726 -0.05449089 1.038315 -0.1766747 -0.05340289 1.016948 -0.1067301 -0.05980884 1.056218 -0.1686951 0.02357363 1.00109 -0.08670227 0.01606423 1.047124 -0.1690629 0.02182139 1.001459 -0.0870701 0.01431199 1.047494 -0.1705343 0.01481243 1.002937 -0.08854143 0.007303028 1.048971 -0.1713605 0.01412813 1.004297 -0.08936765 0.006618731 1.050331 -0.1483193 0.02048946 1.006751 -0.102344 0.01627877 1.032564 -0.1486871 0.01873723 1.00712 -0.1027118 0.01452653 1.032933 -0.1501585 0.01172826 1.008597 -0.1041832 0.007517568 1.03441 
awkward 1413276115999 -0.1237176 0.1302428 1.036922 -0.1299582 0.09025539 0.9967704 -0.1290715 -0.05125554 1.014381 -0.1337958 -0.06832444 1.020005 -0.1426932 -0.1037937 1.030003 -0.1846234 0.03330941 0.998413 -0.1602423 0.03816722 0.9892265 -0.1301729 0.0230296 0.9988898 -0.1615078 0.03208172 0.990463 -0.1566293 0.02359793 1.000591 -0.1820652 0.01983955 1.004159 -0.1570954 0.02077425 1.000942 -0.1590284 0.01147913 1.002831 -0.1398433 0.01271873 1.012325 -0.1594664 0.009372607 1.003259 -0.2119403 -0.0606653 1.044613 -0.1546456 -0.05294278 1.01503 -0.1638097 -0.09378902 1.026057 -0.1324621 -0.05071124 1.009709 -0.09285352 0.08664908 1.016996 -0.1307323 -0.05305031 1.017108 -0.1343173 -0.07236734 1.02024 -0.07368365 0.02252685 1.058885 -0.07823577 0.03019677 1.033927 -0.1045095 0.02053531 1.012879 -0.07950126 0.02411127 1.035164 -0.09180278 0.01729725 1.035927 -0.08183996 0.01009837 1.058791 -0.09226891 0.01447357 1.036278 -0.09420186 0.005178454 1.038167 -0.1121214 0.01002436 1.027436 -0.09463991 0.003071931 1.038595 -0.1117151 -0.07040648 1.099244 -0.1162913 -0.05667054 1.035937 -0.1267051 -0.09739533 1.046282 -0.1232926 -0.05160245 1.014707 -0.1634821 0.02180969 1.001598 -0.1655037 0.01208817 1.003574 -0.08927277 0.01459708 1.042049 -0.09129439 0.004875557 1.044024 -0.1546324 0.02094957 1.006422 -0.156654 0.01122805 1.008398 -0.09812245 0.0154572 1.037225 -0.1001441 0.005735683 1.0392 -0.1421774 -0.04900619 1.015842 -0.1230003 -0.05087007 1.026295 -0.1424149 -0.05647369 1.019886 -0.1273589 -0.05793703 1.028092 -0.1411871 -0.05175585 1.018474 -0.1261311 -0.0532192 1.026681 -0.143994 -0.05892805 1.017406 -0.1248168 -0.06079194 1.027859 -0.1322591 -0.05920583 1.018811 -0.152183 -0.05193231 1.020571 -0.1220709 -0.05485899 1.036985 -0.1764029 -0.05372722 1.017046 -0.1065429 -0.06051712 1.055126 -0.1689675 0.02339946 1.001978 -0.08644159 0.01537853 1.046962 -0.1693325 0.02164402 1.002335 -0.08680664 0.01362309 1.047318 -0.1707927 0.01462229 1.003761 -0.08826683 0.006601355 1.048745 -0.1716034 0.01392553 1.005124 -0.0890775 0.005904597 1.050108 -0.1485288 0.02024416 1.007367 -0.1022547 0.01574664 1.03259 -0.1488939 0.01848873 1.007723 -0.1026197 0.01399121 1.032947 -0.1503541 0.01146699 1.00915 -0.1040799 0.006969467 1.034373 
awkward 1413276116033 -0.1237176 0.1302428 1.036922 -0.1299582 0.09025539 0.9967704 -0.1290715 -0.05125554 1.014381 -0.1337958 -0.06832444 1.020005 -0.1426932 -0.1037937 1.030003 -0.1846234 0.03330941 0.998413 -0.1602423 0.03816722 0.9892265 -0.1301729 0.0230296 0.9988898 -0.1615078 0.03208172 0.990463 -0.1566293 0.02359793 1.000591 -0.1820652 0.01983955 1.004159 -0.1570954 0.02077425 1.000942 -0.1590284 0.01147913 1.002831 -0.1398433 0.01271873 1.012325 -0.1594664 0.009372607 1.003259 -0.2119403 -0.0606653 1.044613 -0.1546456 -0.05294278 1.01503 -0.1638097 -0.09378902 1.026057 -0.1324621 -0.05071124 1.009709 -0.09285352 0.08664908 1.016996 -0.1307323 -0.05305031 1.017108 -0.1343173 -0.07236734 1.02024 -0.07368365 0.02252685 1.058885 -0.07823577 0.03019677 1.033927 -0.1045095 0.02053531 1.012879 -0.07950126 0.02411127 1.035164 -0.09180278 0.01729725 1.035927 -0.08183996 0.01009837 1.058791 -0.09226891 0.01447357 1.036278 -0.09420186 0.005178454 1.038167 -0.1121214 0.01002436 1.027436 -0.09463991 0.003071931 1.038595 -0.1117151 -0.07040648 1.099244 -0.1162913 -0.05667054 1.035937 -0.1267051 -0.09739533 1.046282 -0.1232926 -0.05160245 1.014707 -0.1634821 0.02180969 1.001598 -0.1655037 0.01208817 1.003574 -0.08927277 0.01459708 1.042049 -0.09129439 0.004875557 1.044024 -0.1546324 0.02094957 1.006422 -0.156654 0.01122805 1.008398 -0.09812245 0.0154572 1.037225 -0.1001441 0.005735683 1.0392 -0.1421774 -0.04900619 1.015842 -0.1230003 -0.05087007 1.026295 -0.1424149 -0.05647369 1.019886 -0.1273589 -0.05793703 1.028092 -0.1411871 -0.05175585 1.018474 -0.1261311 -0.0532192 1.026681 -0.143994 -0.05892805 1.017406 -0.1248168 -0.06079194 1.027859 -0.1322591 -0.05920583 1.018811 -0.152183 -0.05193231 1.020571 -0.1220709 -0.05485899 1.036985 -0.1764029 -0.05372722 1.017046 -0.1065429 -0.06051712 1.055126 -0.1689675 0.02339946 1.001978 -0.08644159 0.01537853 1.046962 -0.1693325 0.02164402 1.002335 -0.08680664 0.01362309 1.047318 -0.1707927 0.01462229 1.003761 -0.08826683 0.006601355 1.048745 -0.1716034 0.01392553 1.005124 -0.0890775 0.005904597 1.050108 -0.1485288 0.02024416 1.007367 -0.1022547 0.01574664 1.03259 -0.1488939 0.01848873 1.007723 -0.1026197 0.01399121 1.032947 -0.1503541 0.01146699 1.00915 -0.1040799 0.006969467 1.034373 
awkward 1413276116063 -0.1237176 0.1302428 1.036922 -0.1299582 0.09025539 0.9967704 -0.1290715 -0.05125554 1.014381 -0.1337958 -0.06832444 1.020005 -0.1426932 -0.1037937 1.030003 -0.1846234 0.03330941 0.998413 -0.1602423 0.03816722 0.9892265 -0.1301729 0.0230296 0.9988898 -0.1615078 0.03208172 0.990463 -0.1566293 0.02359793 1.000591 -0.1820652 0.01983955 1.004159 -0.1570954 0.02077425 1.000942 -0.1590284 0.01147913 1.002831 -0.1398433 0.01271873 1.012325 -0.1594664 0.009372607 1.003259 -0.2119403 -0.0606653 1.044613 -0.1546456 -0.05294278 1.01503 -0.1638097 -0.09378902 1.026057 -0.1324621 -0.05071124 1.009709 -0.09285352 0.08664908 1.016996 -0.1307323 -0.05305031 1.017108 -0.1343173 -0.07236734 1.02024 -0.07368365 0.02252685 1.058885 -0.07823577 0.03019677 1.033927 -0.1045095 0.02053531 1.012879 -0.07950126 0.02411127 1.035164 -0.09180278 0.01729725 1.035927 -0.08183996 0.01009837 1.058791 -0.09226891 0.01447357 1.036278 -0.09420186 0.005178454 1.038167 -0.1121214 0.01002436 1.027436 -0.09463991 0.003071931 1.038595 -0.1117151 -0.07040648 1.099244 -0.1162913 -0.05667054 1.035937 -0.1267051 -0.09739533 1.046282 -0.1232926 -0.05160245 1.014707 -0.1634821 0.02180969 1.001598 -0.1655037 0.01208817 1.003574 -0.08927277 0.01459708 1.042049 -0.09129439 0.004875557 1.044024 -0.1546324 0.02094957 1.006422 -0.156654 0.01122805 1.008398 -0.09812245 0.0154572 1.037225 -0.1001441 0.005735683 1.0392 -0.1421774 -0.04900619 1.015842 -0.1230003 -0.05087007 1.026295 -0.1424149 -0.05647369 1.019886 -0.1273589 -0.05793703 1.028092 -0.1411871 -0.05175585 1.018474 -0.1261311 -0.0532192 1.026681 -0.143994 -0.05892805 1.017406 -0.1248168 -0.06079194 1.027859 -0.1322591 -0.05920583 1.018811 -0.152183 -0.05193231 1.020571 -0.1220709 -0.05485899 1.036985 -0.1764029 -0.05372722 1.017046 -0.1065429 -0.06051712 1.055126 -0.1689675 0.02339946 1.001978 -0.08644159 0.01537853 1.046962 -0.1693325 0.02164402 1.002335 -0.08680664 0.01362309 1.047318 -0.1707927 0.01462229 1.003761 -0.08826683 0.006601355 1.048745 -0.1716034 0.01392553 1.005124 -0.0890775 0.005904597 1.050108 -0.1485288 0.02024416 1.007367 -0.1022547 0.01574664 1.03259 -0.1488939 0.01848873 1.007723 -0.1026197 0.01399121 1.032947 -0.1503541 0.01146699 1.00915 -0.1040799 0.006969467 1.034373 
awkward 1413276116101 -0.1183522 0.1285665 1.030719 -0.1263246 0.0874278 0.9920658 -0.1289791 -0.05246159 1.014099 -0.1338599 -0.06878141 1.019965 -0.1436969 -0.1044405 1.031228 -0.1827661 0.03166338 0.9965472 -0.1575416 0.03454921 0.9873863 -0.1274448 0.01874252 0.9976091 -0.1589667 0.02854998 0.9888498 -0.1548752 0.02176185 0.9985467 -0.1803571 0.01888491 1.002577 -0.1555125 0.01857185 0.9990987 -0.1575955 0.009803638 1.001238 -0.1382503 0.01079822 1.010431 -0.1580888 0.007726976 1.001744 -0.2119975 -0.059262 1.046188 -0.1546964 -0.05424406 1.015521 -0.1645893 -0.09380355 1.027289 -0.1324625 -0.05222177 1.00949 -0.08905933 0.08341774 1.011916 -0.1305193 -0.05362062 1.016756 -0.1351014 -0.07409265 1.021222 -0.07130542 0.01966922 1.05592 -0.07701389 0.02588372 1.030282 -0.104421 0.01626496 1.009873 -0.07843905 0.01988449 1.031745 -0.0897681 0.01475575 1.033228 -0.07969809 0.008053101 1.056196 -0.0904054 0.01156574 1.03378 -0.09248836 0.002797535 1.035919 -0.1104084 0.00780219 1.025262 -0.09298169 0.000720874 1.036426 -0.1113385 -0.0700938 1.099807 -0.1164542 -0.05835925 1.035892 -0.1273241 -0.09781362 1.047139 -0.1232533 -0.05321277 1.014395 -0.1618328 0.01991713 0.999778 -0.1640391 0.01062977 1.002044 -0.0873023 0.01189698 1.039479 -0.08950859 0.002609629 1.041745 -0.1529448 0.0189607 1.004513 -0.1551511 0.009673347 1.006778 -0.09619028 0.01285341 1.034745 -0.09839657 0.003566054 1.03701 -0.1420011 -0.05017825 1.015758 -0.12288 -0.05223585 1.025943 -0.1424152 -0.05752471 1.020065 -0.1274176 -0.05913859 1.028054 -0.1409065 -0.05231535 1.018285 -0.1259088 -0.05392924 1.026273 -0.1439364 -0.05946655 1.017514 -0.1248153 -0.06152415 1.0277 -0.1324068 -0.06042409 1.018925 -0.1520779 -0.05280349 1.020923 -0.1220826 -0.05603125 1.036901 -0.1765681 -0.05433599 1.017902 -0.1065292 -0.06187279 1.05521 -0.1671931 0.02197747 1.000102 -0.08431002 0.01305851 1.044252 -0.1676042 0.02024692 1.000524 -0.08472113 0.01132796 1.044674 -0.1692486 0.01332472 1.002213 -0.08636556 0.004405765 1.046363 -0.17006 0.01269952 1.003609 -0.08717692 0.003780561 1.047759 -0.1467814 0.01840358 1.005328 -0.1003069 0.01340252 1.030084 -0.1471925 0.01667304 1.005751 -0.100718 0.01167197 1.030507 -0.1488369 0.009750837 1.007439 -0.1023624 0.004749772 1.032195 
awkward 1413276116131 -0.119284 0.1284203 1.028664 -0.1267392 0.08692881 0.9902849 -0.1284036 -0.05282753 1.013395 -0.1336262 -0.0701195 1.02001 -0.1432007 -0.1051266 1.03155 -0.1827009 0.03079022 0.994891 -0.1578104 0.03419951 0.9856067 -0.1277578 0.01889558 0.9959059 -0.1591948 0.02820025 0.9871087 -0.1547962 0.02108682 0.9971254 -0.1802737 0.01803616 1.001054 -0.1553742 0.01805415 0.9976589 -0.1574341 0.009127802 0.9998938 -0.1381425 0.01034669 1.009173 -0.1579133 0.007051131 1.000414 -0.211502 -0.06003094 1.045104 -0.1546126 -0.05455951 1.014809 -0.1641384 -0.09480435 1.027373 -0.1319004 -0.05264489 1.008832 -0.08954041 0.08336732 1.010345 -0.1302918 -0.05502928 1.016506 -0.134369 -0.07443247 1.020622 -0.0714953 0.02014314 1.054859 -0.07669405 0.02643324 1.029349 -0.1036766 0.01658999 1.008892 -0.07807843 0.02043398 1.030851 -0.08980527 0.01486444 1.032172 -0.07979429 0.008416022 1.055238 -0.09038329 0.01183177 1.032706 -0.09244312 0.002905421 1.03494 -0.1103503 0.007685802 1.02416 -0.09292233 0.0008287489 1.03546 -0.1110225 -0.06965107 1.099288 -0.1157182 -0.05828335 1.035783 -0.1269397 -0.09836584 1.047432 -0.1227076 -0.05352503 1.013789 -0.1617174 0.01931428 0.9983075 -0.1638879 0.009908309 1.000663 -0.0873199 0.01219129 1.038427 -0.0894904 0.00278532 1.040782 -0.1528453 0.01846484 1.003092 -0.1550158 0.009058872 1.005447 -0.09619202 0.01304073 1.033642 -0.09836252 0.003634757 1.035997 -0.1416481 -0.05061335 1.014909 -0.1222009 -0.05247528 1.025396 -0.1419846 -0.05784575 1.019258 -0.1266936 -0.05930975 1.027504 -0.1408272 -0.05347751 1.017888 -0.1255362 -0.05494151 1.026133 -0.1437922 -0.06055246 1.01712 -0.124345 -0.06241437 1.027607 -0.1317535 -0.06071633 1.018207 -0.151994 -0.0531663 1.02022 -0.1214119 -0.0560943 1.036711 -0.1762093 -0.05494377 1.017016 -0.1059752 -0.06166814 1.05489 -0.1671229 0.0212154 0.9986193 -0.08438767 0.01329414 1.043235 -0.1675222 0.01948484 0.9990526 -0.08478702 0.01156358 1.043668 -0.1691196 0.01256261 1.000786 -0.08638438 0.004641348 1.045401 -0.1699327 0.01194147 1.002183 -0.08719753 0.004020206 1.046799 -0.146709 0.01784475 1.003971 -0.1003174 0.01340311 1.028988 -0.1471083 0.01611419 1.004405 -0.1007168 0.01167256 1.029421 -0.1487057 0.009191956 1.006138 -0.1023142 0.004750322 1.031155 
